frame_count,time_sec,id,conf,landmarks
0,0.0,,1.321277238730545e-07,"[[     1114.9      186.51]
 [     1256.7      173.51]
 [     1108.3      236.14]
 [     1276.4      213.77]
 [     1127.4      295.42]
 [     1283.2      257.62]
 [     1149.8      357.35]
 [     1330.8      285.59]
 [     1094.7      318.93]
 [     1337.6       240.2]
 [     1047.4      266.06]
 [     1300.1      200.66]
 [     1090.9      188.25]
 [     1258.7      156.55]
 [     1221.8      190.96]
 [     1239.8      193.18]
 [     1216.9      235.62]
 [       1270       222.1]
 [     1197.5      243.92]
 [     1292.1       215.3]
 [     1205.2      232.31]
 [     1277.9      210.25]
 [     1210.8      246.46]
 [     1284.9      226.85]
 [     1272.8      214.85]
 [     1299.7      235.46]
 [     1282.7      245.75]
 [     1315.6      230.92]
 [     1258.8      227.15]
 [     1290.1      211.77]
 [     1212.2      265.67]
 [     1292.3      243.81]
 [     1309.3      252.46]
 [     1288.8      261.62]
 [     1327.6      243.87]
 [     1317.5      269.91]
 [       1264      275.81]
 [       1337      241.23]
 [     1321.4      284.98]
 [     1241.4         328]
 [     1349.5      269.21]
 [     1322.4      293.56]
 [     1326.1      300.88]
 [     1285.2      321.49]
 [     1349.2       292.4]
 [     1321.2      287.56]]"
4,0.08,,0.0018932834500446916,"[[     1115.1      168.99]
 [     1240.7       181.8]
 [     1114.9      230.93]
 [     1250.4      230.87]
 [     1113.2      276.78]
 [     1260.2      281.12]
 [     1111.9         362]
 [     1310.1      318.48]
 [     1051.1      288.73]
 [     1326.1       261.7]
 [     1044.2      224.09]
 [       1289      211.02]
 [     1095.7      163.99]
 [       1246       163.8]
 [     1177.8      187.59]
 [       1204      195.37]
 [     1167.1      228.97]
 [       1226      223.82]
 [     1146.3      231.53]
 [     1250.2      221.32]
 [     1156.9      223.51]
 [     1237.3      214.73]
 [     1157.3      237.59]
 [     1240.1      230.35]
 [     1216.9      226.25]
 [     1228.9      248.47]
 [     1212.2      255.88]
 [     1243.8      248.25]
 [     1202.4      233.02]
 [     1231.7      224.83]
 [     1159.6      260.86]
 [     1241.9      250.66]
 [     1235.6       271.3]
 [     1215.7      276.26]
 [     1251.8      265.53]
 [     1238.4      284.87]
 [     1194.4      288.01]
 [     1271.3      269.93]
 [       1241       296.8]
 [     1173.5      319.63]
 [     1289.2      279.67]
 [     1242.5      307.48]
 [     1243.7      309.85]
 [     1207.1      328.23]
 [     1269.6      304.65]
 [     1242.1      304.06]]"
6,0.12,,0.011762612499296665,"[[     1111.2      184.79]
 [     1226.1      182.87]
 [     1101.5      228.07]
 [     1240.1      228.56]
 [     1100.7      280.04]
 [     1249.7      283.94]
 [     1082.9      344.23]
 [     1288.8      328.62]
 [     1042.8      292.09]
 [     1291.3         272]
 [     1034.5      228.63]
 [     1267.7      215.27]
 [       1076      188.99]
 [     1238.7      173.15]
 [     1167.3      184.32]
 [     1192.3      187.14]
 [     1152.8      227.49]
 [     1214.7      222.87]
 [     1132.2      229.21]
 [     1235.3      221.33]
 [     1143.2      221.68]
 [     1224.6      214.29]
 [     1143.6      236.19]
 [     1226.4      229.67]
 [     1207.6      254.86]
 [     1207.7      282.04]
 [     1190.9      286.62]
 [     1226.2      284.66]
 [     1189.7      259.41]
 [     1224.9      256.46]
 [     1144.2      257.87]
 [       1231      251.73]
 [     1207.3      301.32]
 [       1191      302.26]
 [     1225.6      301.55]
 [     1209.2      314.75]
 [     1173.7      310.58]
 [     1250.9      304.94]
 [     1209.5      326.29]
 [       1152       332.8]
 [     1272.2      323.28]
 [     1211.2      337.31]
 [     1212.3       342.3]
 [       1175      358.07]
 [     1244.7      349.36]
 [     1211.7      337.48]]"
8,0.16,,0.0007983673131093383,"[[     1115.2      194.38]
 [     1223.4      189.84]
 [     1098.2      233.45]
 [     1237.7      233.24]
 [     1089.7      273.96]
 [       1244      281.99]
 [     1068.2      324.49]
 [     1270.9      335.24]
 [       1038      285.24]
 [     1280.7      277.45]
 [       1042      244.45]
 [     1267.5      228.75]
 [     1092.3      205.24]
 [     1239.5      181.93]
 [     1164.7      200.04]
 [     1199.4      201.33]
 [     1152.2      237.51]
 [     1217.4      236.36]
 [     1132.5      237.38]
 [     1235.9      234.25]
 [     1143.4      230.39]
 [     1226.4      228.84]
 [     1142.6      244.17]
 [     1227.4      242.36]
 [     1199.2      251.58]
 [     1204.7      276.26]
 [     1189.6      279.23]
 [     1219.8      277.36]
 [       1184      258.49]
 [     1214.2      254.53]
 [     1141.5      264.72]
 [     1230.4      262.12]
 [     1205.4      290.49]
 [     1189.3      290.85]
 [     1219.7      291.44]
 [     1206.5      302.76]
 [     1177.7      290.64]
 [     1232.9      287.76]
 [     1205.7      312.57]
 [     1152.1      323.05]
 [     1254.6      306.39]
 [     1203.6      318.48]
 [     1204.7      324.55]
 [     1173.8      336.85]
 [     1233.2      328.25]
 [     1204.8      317.95]]"
10,0.2,,0.17434751987457275,"[[     1104.8       214.7]
 [     1225.3      196.94]
 [     1094.3      267.51]
 [     1246.5         237]
 [     1090.2      318.42]
 [       1255      285.48]
 [     1082.1      382.69]
 [     1268.8      333.68]
 [     1049.7      320.84]
 [     1275.5      282.55]
 [     1052.6      251.83]
 [     1264.7      230.08]
 [     1089.8      209.58]
 [       1237      189.72]
 [     1189.9      246.48]
 [     1216.5      249.53]
 [     1175.4         286]
 [       1233      282.95]
 [     1155.3       288.8]
 [     1251.4      281.34]
 [     1165.9      281.47]
 [     1242.4      276.12]
 [     1165.5      295.41]
 [     1243.2      289.48]
 [     1226.7      330.33]
 [     1241.6      357.36]
 [     1222.3      362.39]
 [     1260.1       360.4]
 [     1209.6      337.43]
 [     1243.5      331.72]
 [     1165.6      316.78]
 [     1246.7      307.86]
 [     1243.6       379.6]
 [     1222.8      381.38]
 [     1260.9      378.74]
 [     1243.4      393.76]
 [     1197.8      383.21]
 [     1269.3      376.93]
 [     1243.9      408.65]
 [     1161.4      407.09]
 [     1279.4      383.91]
 [     1243.6      414.08]
 [     1244.5      419.78]
 [     1205.6      429.19]
 [     1270.5      416.25]
 [     1243.2      413.89]]"
36,0.72,,0.0,0
38,0.76,,0.0,0
42,0.84,,0.0,0
44,0.88,,0.0,0
46,0.92,,0.0,0
