frame_count,time_sec,id,conf,landmarks
0,0.0,,0.43839878,"[[     195.22      195.97]
 [     302.96      197.99]
 [     181.25      208.37]
 [     320.16      193.02]
 [     173.96      236.02]
 [     333.24      197.12]
 [     160.93      264.35]
 [     343.11      207.36]
 [     149.07      241.83]
 [     343.66      213.53]
 [     130.91         222]
 [      341.3      226.31]
 [     173.21      233.66]
 [     334.56      232.93]
 [     239.16      215.85]
 [     267.94      213.07]
 [     229.61      254.03]
 [      285.7      245.54]
 [     202.08      253.06]
 [     310.32      242.35]
 [     215.91      243.73]
 [     296.88       233.4]
 [     215.75      262.89]
 [     299.92       252.5]
 [     267.98      270.37]
 [     272.36      292.86]
 [     256.95      296.86]
 [     288.33      294.44]
 [     251.54      274.09]
 [     284.32      271.76]
 [     215.94      281.81]
 [     301.51       272.6]
 [     275.68       310.3]
 [     257.17      312.27]
 [     292.17      309.07]
 [      275.8      327.71]
 [     240.35      312.77]
 [     305.19      306.61]
 [     276.07      337.34]
 [     231.48      329.86]
 [     314.18      320.98]
 [     276.34      348.94]
 [      277.5      355.12]
 [      253.5      340.91]
 [     296.03      335.48]
 [     276.79      343.26]]"
2,0.04,,0.7437839,"[[     192.01      197.53]
 [     301.04      195.91]
 [     177.46      208.91]
 [     317.61      191.45]
 [     171.61      236.58]
 [     331.09       194.7]
 [     158.09      265.95]
 [     341.37      205.87]
 [     147.24      242.14]
 [     342.01      213.68]
 [     128.86      222.64]
 [     339.69      226.79]
 [        169      240.21]
 [     332.35       233.5]
 [     237.23       217.4]
 [     265.19      215.37]
 [     226.76      254.76]
 [     283.57      246.47]
 [     197.92      253.31]
 [     308.02      241.89]
 [     212.67      244.21]
 [     293.83      234.04]
 [     212.33       263.5]
 [     298.29      252.93]
 [     263.14      270.37]
 [     267.71      293.28]
 [     253.02      297.21]
 [     283.16      294.87]
 [     247.29      274.11]
 [     279.73      271.53]
 [     213.14      282.72]
 [     298.97      270.35]
 [     271.22      312.09]
 [      252.8      313.41]
 [     288.06       309.3]
 [     271.62       328.4]
 [     235.81      315.59]
 [     302.13      307.56]
 [     271.87      336.89]
 [     230.38      333.53]
 [     309.52      321.69]
 [     271.91      349.83]
 [     273.43         356]
 [     248.45      343.16]
 [     292.07      335.42]
 [     272.57      343.99]]"
4,0.08,,0.7512756,"[[     189.23      197.27]
 [     300.05      194.66]
 [     173.44      210.51]
 [     315.25      192.28]
 [     168.75      237.16]
 [     328.63      195.38]
 [     155.65      264.39]
 [     338.77      207.59]
 [     146.11      244.01]
 [        340      213.71]
 [     128.73      224.78]
 [     337.75      226.46]
 [     166.74      245.68]
 [     330.74      233.19]
 [     234.24      219.33]
 [     262.26      214.21]
 [      224.4      254.69]
 [     281.17      246.21]
 [     197.47      252.98]
 [     306.12      242.19]
 [     210.98      243.67]
 [     291.55      234.05]
 [     210.95      262.49]
 [     295.96      253.16]
 [     260.04       270.5]
 [     264.53      293.46]
 [     249.56      297.61]
 [     279.85      295.45]
 [      244.4      274.19]
 [     277.01      271.84]
 [     211.77      283.51]
 [     297.27      271.31]
 [      267.5      312.79]
 [     248.74      313.53]
 [     284.44      309.49]
 [     267.93      329.27]
 [      231.9      316.15]
 [     298.23      307.97]
 [     268.22      337.57]
 [     226.85      334.55]
 [     305.65      323.23]
 [      268.3      350.76]
 [     269.79      356.89]
 [     245.27      342.69]
 [     287.97      335.91]
 [     269.03       344.9]]"
6,0.12,,0.5088832,"[[     188.32      199.21]
 [     298.21      195.59]
 [     173.57      213.92]
 [     313.45      191.64]
 [     167.99      238.95]
 [     326.96      196.14]
 [     156.43      264.19]
 [     337.64      207.81]
 [     145.11      242.73]
 [     339.05      212.73]
 [     129.58      225.57]
 [     338.27      225.94]
 [     169.08      233.18]
 [     330.51      232.18]
 [     232.57      217.86]
 [      261.2      215.02]
 [     222.24      255.61]
 [     279.18      246.66]
 [     196.05      254.05]
 [     303.95      242.33]
 [     209.32      244.07]
 [     289.44       234.5]
 [     208.59      263.68]
 [     294.35      252.97]
 [     257.04      270.19]
 [      260.8      293.42]
 [     246.29      297.43]
 [     276.54      295.08]
 [     241.28      273.32]
 [     273.72      271.17]
 [     208.61       282.5]
 [      295.4       272.1]
 [     264.21       312.2]
 [     246.39      313.62]
 [      280.9      309.29]
 [     264.49         328]
 [     228.74      316.12]
 [     296.05      308.28]
 [     265.09      337.34]
 [     223.42      332.21]
 [     304.16      320.48]
 [     265.95      351.05]
 [     267.52      357.33]
 [     243.29      342.03]
 [     286.34      334.85]
 [     266.34       344.1]]"
8,0.16,,0.68196046,"[[     186.17      200.27]
 [     298.21      196.93]
 [     171.71      212.37]
 [     313.28      193.23]
 [     166.32      237.53]
 [        326      197.88]
 [     153.98      263.64]
 [     336.61      209.84]
 [     143.19      242.13]
 [     337.96      213.22]
 [     127.81      225.53]
 [     336.85      226.51]
 [     165.54      237.98]
 [     328.96      231.72]
 [     232.02      217.41]
 [     258.38      214.57]
 [     219.47      254.98]
 [     276.88      246.38]
 [     194.35       253.4]
 [     302.62      242.12]
 [     206.55      243.54]
 [     287.26      233.87]
 [     206.26      263.41]
 [     291.88      252.54]
 [      255.3      270.58]
 [     258.37      293.86]
 [     243.56      298.22]
 [     274.41      295.09]
 [     239.89      273.66]
 [     271.95      271.48]
 [      207.2      282.11]
 [     292.65      271.63]
 [     261.86       312.2]
 [     243.69      313.73]
 [     279.06      309.04]
 [     262.73      328.29]
 [     226.97      316.82]
 [     294.43      308.58]
 [     263.24      337.45]
 [     221.35      331.33]
 [     302.73      318.71]
 [      264.3      350.42]
 [     265.85      356.86]
 [     241.48      341.13]
 [     284.83      333.58]
 [     264.59      343.43]]"
10,0.2,,0.7036321,"[[      184.4      199.89]
 [        296      195.07]
 [     168.84      211.89]
 [     311.68      192.28]
 [     161.11      235.14]
 [     325.18      195.89]
 [     149.44      260.05]
 [     335.88      208.34]
 [     141.27      242.75]
 [     338.19      212.15]
 [     128.31      227.14]
 [     337.69      225.35]
 [     164.55      238.47]
 [     329.16      231.46]
 [     229.92      216.94]
 [     257.25      214.83]
 [     218.05      255.07]
 [     275.71      246.26]
 [     192.46       253.7]
 [        301      242.19]
 [     204.53      243.35]
 [      286.3       234.4]
 [     204.79      263.03]
 [     289.82      252.61]
 [     252.88      269.93]
 [     255.37      293.35]
 [     240.33      297.87]
 [     271.64      294.63]
 [     237.32      273.58]
 [     269.64      271.37]
 [     206.05       283.7]
 [     290.95      272.06]
 [      258.7      312.08]
 [     240.77      313.27]
 [     275.97      308.38]
 [      259.7      328.04]
 [     224.38      315.34]
 [     290.96      307.45]
 [     260.41      337.14]
 [     219.71      331.53]
 [     300.76      320.22]
 [     261.46      350.01]
 [     263.14      356.16]
 [     239.38      341.34]
 [     282.17      333.66]
 [     261.89      342.86]]"
12,0.24,,0.39263967,"[[     182.39      201.48]
 [        297      196.25]
 [     169.55      216.12]
 [     312.76      192.12]
 [     162.93       238.7]
 [     325.93      195.38]
 [     150.32      262.71]
 [     337.02      207.73]
 [     140.86       241.6]
 [     337.82      212.23]
 [     126.82      224.67]
 [      336.3      226.49]
 [     163.65      229.26]
 [     329.38      233.86]
 [     227.53       216.6]
 [     255.27      214.48]
 [     216.33      254.84]
 [     274.55      246.13]
 [     191.41      253.92]
 [     299.83      242.42]
 [     202.87      243.38]
 [      285.2      234.28]
 [     203.62      263.37]
 [     289.29      253.11]
 [     251.06      269.58]
 [     253.29      293.34]
 [      237.9      297.85]
 [     269.87      294.48]
 [     235.27      273.17]
 [     267.66      270.86]
 [     203.97      283.25]
 [      290.1      271.48]
 [     256.68      311.75]
 [     237.86      313.66]
 [      274.4      308.92]
 [     257.62      328.29]
 [     221.52      315.73]
 [     289.48      307.95]
 [     258.49      338.11]
 [     218.76      332.39]
 [     298.92      320.94]
 [      259.4      351.14]
 [     260.82      357.09]
 [     237.99      341.32]
 [      279.8      334.44]
 [     259.82      343.85]]"
14,0.28,,0.8681989,"[[     179.92      199.19]
 [     295.98      195.15]
 [     167.33      212.57]
 [      312.1      192.99]
 [     160.73      234.33]
 [     324.99      198.14]
 [     148.03      262.85]
 [     334.95      209.44]
 [     138.73      242.46]
 [     336.84      212.61]
 [     126.86      226.74]
 [     337.28      224.71]
 [     159.91      245.83]
 [     328.44      231.42]
 [     225.56      219.27]
 [     255.83      215.96]
 [     214.46      254.12]
 [      272.7       245.5]
 [     189.41      255.24]
 [     297.87      242.17]
 [     200.69      245.42]
 [     283.12       234.7]
 [     201.96      262.75]
 [      286.6      252.04]
 [     249.08      270.53]
 [        250      295.03]
 [     234.75       299.6]
 [     266.62       296.2]
 [     233.47      274.76]
 [     265.77      272.16]
 [     201.81      281.65]
 [     288.57      271.05]
 [     253.07      313.39]
 [     234.75      314.75]
 [     270.63      309.78]
 [     254.12      329.25]
 [     219.38      316.94]
 [     285.84       308.5]
 [     255.14      338.12]
 [     217.72      332.27]
 [     296.01         323]
 [     256.06      352.05]
 [     257.61       357.3]
 [     234.67      343.01]
 [     276.99       334.7]
 [     256.31      345.38]]"
16,0.32,,0.9380886,"[[     178.36      199.53]
 [        293      192.86]
 [     164.38      211.33]
 [     307.89      195.56]
 [     158.32      235.65]
 [     321.21      202.35]
 [     147.73      266.09]
 [      333.7      213.82]
 [     137.73      243.52]
 [     337.32      209.31]
 [      123.7      228.26]
 [     338.08      216.87]
 [     158.48      248.52]
 [     325.52      221.39]
 [     221.21      219.98]
 [     250.24      214.62]
 [     211.21      255.74]
 [      268.8      245.89]
 [     185.53      255.13]
 [     294.48      241.81]
 [     198.06      245.52]
 [     279.65      234.68]
 [     198.56      264.62]
 [     283.89      252.67]
 [     243.93      272.34]
 [     244.41      296.11]
 [     228.81      301.45]
 [     261.33      297.48]
 [     227.95      276.51]
 [     260.46      273.86]
 [     199.85      283.65]
 [     285.64      270.71]
 [     247.14      315.23]
 [     229.02      316.78]
 [     264.93      311.71]
 [     248.97      331.03]
 [     215.42       320.2]
 [     280.35      309.64]
 [     250.28      340.19]
 [     214.09      337.15]
 [     291.09      325.25]
 [     251.67      352.83]
 [     253.06      357.47]
 [     231.02      344.36]
 [      271.6       336.7]
 [     251.47       346.1]]"
18,0.36,,0.7329562,"[[     182.15      201.72]
 [     286.04      189.12]
 [     168.44       207.4]
 [     301.94      199.24]
 [     159.32       231.5]
 [     313.52      210.54]
 [     150.01       263.1]
 [     327.53      226.56]
 [     138.49      243.09]
 [     337.75       209.3]
 [     128.29      230.87]
 [      339.3      203.45]
 [     159.63      241.74]
 [     317.52      205.94]
 [     214.84      219.21]
 [     246.51      214.15]
 [     205.76      255.78]
 [     263.78      245.14]
 [     180.88      254.76]
 [     290.11      241.74]
 [     193.49      246.53]
 [     274.56      233.62]
 [     193.41      263.49]
 [     278.63      253.35]
 [     238.99      273.68]
 [     237.07       296.9]
 [     221.99      302.31]
 [     254.49      298.64]
 [     223.34       277.6]
 [     254.83      275.51]
 [      193.5      281.67]
 [     280.84       271.7]
 [     239.93      316.02]
 [     221.72      317.58]
 [     257.26      313.14]
 [     241.03      332.64]
 [     208.69      320.86]
 [     275.99      309.05]
 [     242.78      342.57]
 [      208.9       337.2]
 [     290.56      325.52]
 [     243.81      352.92]
 [     245.15      357.51]
 [     222.47      346.58]
 [     266.98      339.28]
 [     243.98      347.27]]"
