frame_count,time_sec,id,conf,landmarks
0,0.0,,0.99988544,"[[     577.76      278.35]
 [     683.48      294.42]
 [      563.4      209.93]
 [     716.67      224.21]
 [     548.26      153.15]
 [     740.86      164.22]
 [     507.82      88.693]
 [     799.03      120.76]
 [     466.48      176.04]
 [     837.19      197.21]
 [     458.85      268.56]
 [     843.98      291.81]
 [     474.72      366.07]
 [     806.07       401.5]
 [     568.31      420.15]
 [      637.2      412.22]
 [     507.93      494.43]
 [     679.65      514.07]
 [     469.92      477.63]
 [     737.19      498.06]
 [      489.5      465.88]
 [     707.24      484.59]
 [     482.82      507.09]
 [     714.38      528.01]
 [     596.71      491.51]
 [     582.82       524.8]
 [     546.62      528.53]
 [      618.1      535.19]
 [     565.32      496.59]
 [     628.76      501.92]
 [      484.4      541.37]
 [      705.5      567.81]
 [     574.82      563.13]
 [     535.96      560.87]
 [     621.65       565.9]
 [     572.12      602.77]
 [     515.58       600.1]
 [     667.08      609.83]
 [     572.07      625.44]
 [     490.37      618.38]
 [     746.48      643.31]
 [      568.9      637.07]
 [     571.72      648.85]
 [     515.03       679.3]
 [     675.98       691.4]
 [     571.83      633.68]]"
2,0.04,,0.99986386,"[[     579.82      279.75]
 [     680.97      291.55]
 [     564.47      210.92]
 [     712.65       225.9]
 [     548.93      153.14]
 [      735.8      165.42]
 [     507.55      88.636]
 [     799.83      123.43]
 [     466.15      175.64]
 [     836.16      198.09]
 [     458.72       267.7]
 [     845.78       286.5]
 [     474.97      366.17]
 [     805.64      400.25]
 [     569.21       417.8]
 [     633.21      409.18]
 [     508.67      491.46]
 [     680.78      512.39]
 [     468.95      475.94]
 [     736.64      498.87]
 [     487.76      465.61]
 [     708.63      485.86]
 [     482.79      504.18]
 [     714.69      527.03]
 [      595.8      489.91]
 [     583.34      522.23]
 [     546.02      526.29]
 [     617.97      533.01]
 [     564.78      495.23]
 [     627.79      500.58]
 [     484.22      538.71]
 [     707.78      565.65]
 [     574.91      562.78]
 [     533.39      559.23]
 [     622.21      565.31]
 [      571.5      603.03]
 [     514.12      598.29]
 [     667.92      609.09]
 [     571.96      624.49]
 [     489.58       619.1]
 [     746.38      643.67]
 [     568.77      636.32]
 [     571.58      648.16]
 [     513.98      679.21]
 [     678.27       692.3]
 [     571.23      633.45]]"
4,0.08,,0.99989045,"[[     577.83      279.62]
 [     679.42      288.65]
 [      563.3      210.58]
 [     712.14      223.39]
 [     548.47      153.29]
 [     736.39      164.51]
 [     508.35      87.756]
 [      799.3      123.25]
 [     466.61      175.54]
 [     836.11      197.28]
 [     458.75      269.53]
 [     842.01      288.91]
 [     475.25      364.93]
 [     800.38      400.13]
 [     570.25      418.18]
 [     635.28      411.81]
 [     507.75      493.76]
 [     680.31      512.51]
 [     469.83      475.89]
 [      737.2      498.24]
 [     488.62      464.16]
 [     708.45      484.43]
 [     481.74      505.85]
 [     714.74      528.04]
 [     596.08      491.27]
 [     582.81      524.67]
 [     546.33      528.62]
 [     617.83      535.09]
 [     564.72      496.48]
 [     627.77      501.65]
 [     485.02      540.81]
 [     706.17      567.97]
 [     574.96      563.38]
 [     535.85      560.76]
 [     621.45      565.65]
 [     572.17      602.48]
 [      515.2      599.07]
 [     667.62      608.97]
 [     572.39      624.96]
 [     488.57      619.37]
 [     746.99      642.87]
 [     569.29      637.23]
 [     572.07      648.73]
 [     514.82      680.32]
 [     676.79      692.04]
 [      571.9      633.49]]"
6,0.12,,0.9999107,"[[      580.4       282.5]
 [     679.62      296.86]
 [     566.44      213.12]
 [     714.45      227.51]
 [     551.73      154.56]
 [     741.72      165.05]
 [     510.27      86.311]
 [     800.77      123.12]
 [     465.98      176.07]
 [     838.63      197.38]
 [     459.42      266.91]
 [     841.95      291.66]
 [     477.03       364.4]
 [     794.65      403.65]
 [     562.86      418.12]
 [     632.23      410.31]
 [     506.68      492.76]
 [     679.25         511]
 [     468.74      475.68]
 [     736.52      499.92]
 [     486.75      466.43]
 [     707.72      484.24]
 [      481.4      503.86]
 [     712.94      527.37]
 [     597.61      491.54]
 [     583.29      524.67]
 [     547.05      528.25]
 [     618.15      535.57]
 [     566.01      497.09]
 [      628.2      502.81]
 [     482.52      541.02]
 [     704.78      568.76]
 [     576.23      564.88]
 [     535.61      561.62]
 [     622.73      566.68]
 [     572.65      603.48]
 [     517.25      597.85]
 [     665.96      607.94]
 [     573.68      625.31]
 [        491      620.76]
 [     745.26      644.94]
 [     570.54      636.78]
 [     573.41      648.01]
 [     517.16      678.06]
 [        677       691.9]
 [     572.06      634.46]]"
8,0.16,,0.9999007,"[[      580.8      281.24]
 [     680.09      288.81]
 [     565.81      212.26]
 [     714.11      222.81]
 [     550.49      154.64]
 [     739.84      165.35]
 [     509.48      88.276]
 [     800.13      126.43]
 [     465.29      175.28]
 [     838.65      200.32]
 [     460.08      266.71]
 [     844.33      287.67]
 [      477.1      364.76]
 [     796.42      398.58]
 [     564.33      421.17]
 [     632.43      409.01]
 [     506.55      493.47]
 [     679.81      512.66]
 [     468.57       475.2]
 [     738.47      499.68]
 [     486.83      466.57]
 [     707.66      484.59]
 [     481.42      502.93]
 [     714.53      527.64]
 [     596.79      490.51]
 [     582.75      524.26]
 [     546.78      527.93]
 [     617.78      534.56]
 [     566.05      496.25]
 [     627.88      501.51]
 [     481.38      539.37]
 [     707.43      569.29]
 [     575.26      564.13]
 [     535.23      561.16]
 [     621.91      565.88]
 [     571.95      602.77]
 [     515.89      598.62]
 [     667.25      607.02]
 [     572.75      625.03]
 [     489.94      619.07]
 [     746.17       643.8]
 [     569.82      636.78]
 [     572.95      648.13]
 [     516.83      679.39]
 [     676.53      691.83]
 [     571.78      634.01]]"
10,0.2,,0.9998869,"[[     581.32      277.28]
 [     679.75      291.03]
 [     564.73      210.12]
 [     712.42      223.29]
 [     549.93      152.67]
 [     737.02      163.97]
 [     508.91      87.196]
 [     801.26      124.59]
 [     467.42      173.29]
 [     835.98      200.24]
 [     460.77      262.91]
 [     845.17      289.85]
 [     475.15      362.68]
 [     799.29      398.04]
 [     561.46      422.58]
 [      631.5      410.99]
 [     507.15      493.29]
 [     677.43      512.66]
 [     468.72       475.4]
 [     735.37      499.53]
 [     486.44      465.53]
 [     706.62      484.62]
 [     480.75       504.8]
 [     712.36      528.07]
 [     595.35      490.58]
 [      581.2      522.86]
 [     544.82      527.44]
 [     615.72      533.97]
 [     563.53      495.19]
 [     626.79      501.67]
 [        481      541.06]
 [     706.34      566.92]
 [     573.74      564.03]
 [     533.57      560.49]
 [     619.67      566.01]
 [      570.4      603.01]
 [      513.7      596.81]
 [     663.74      608.52]
 [     571.19      625.16]
 [     488.35      616.27]
 [     744.76      642.61]
 [     567.58      637.77]
 [      570.4      648.58]
 [      512.7      678.29]
 [     674.71      693.29]
 [     570.23      633.83]]"
12,0.24,,0.9998965,"[[      579.6      280.32]
 [     682.13      291.66]
 [     564.49      211.51]
 [     715.31      223.08]
 [      549.6      154.55]
 [     740.58      163.71]
 [     510.15      87.543]
 [     802.44      123.16]
 [     466.34      175.31]
 [     839.73      200.63]
 [     460.33       267.7]
 [     848.56      292.62]
 [     476.32       365.9]
 [      802.1      401.53]
 [     563.72      420.61]
 [      631.6      408.13]
 [     506.84      491.62]
 [     679.79      512.03]
 [     469.43      475.06]
 [     737.97      498.62]
 [     486.62       466.7]
 [     707.86       484.8]
 [     481.21      502.31]
 [     714.88      526.76]
 [     596.58      489.95]
 [      581.4       522.7]
 [     545.54      526.57]
 [     616.31       533.8]
 [     565.29      494.58]
 [     627.85      500.77]
 [     481.13      539.08]
 [     706.93      564.32]
 [     573.41      563.84]
 [     533.09      561.01]
 [     620.71      566.19]
 [     570.24      602.93]
 [     513.53      597.76]
 [     665.48      607.72]
 [      571.3      625.32]
 [     490.76      616.95]
 [     746.47      642.19]
 [     568.12      637.28]
 [     570.86      648.28]
 [     515.14      677.05]
 [     677.51      691.56]
 [     570.12      634.46]]"
14,0.28,,0.9999082,"[[     577.89      277.48]
 [     681.23      289.71]
 [     562.23       208.5]
 [     714.32      222.29]
 [     546.04      152.86]
 [     737.61      162.65]
 [     507.08      88.371]
 [     797.77      124.35]
 [     464.81       174.8]
 [     834.13      198.02]
 [     459.18       267.1]
 [     840.42      286.68]
 [     474.19      364.41]
 [     798.15      397.69]
 [      564.8      421.52]
 [     631.75      408.68]
 [      505.1      493.26]
 [     678.24      509.59]
 [     468.19      474.64]
 [     735.98      497.89]
 [     486.29      463.89]
 [     706.82       483.9]
 [     479.46      504.02]
 [     711.87      525.47]
 [     594.77      489.18]
 [        582      522.23]
 [     545.19      526.28]
 [     617.83      533.42]
 [     562.96      494.07]
 [     626.61      499.57]
 [     481.45      539.75]
 [     708.05      566.48]
 [     573.73      562.12]
 [     533.88       559.6]
 [     621.38      565.69]
 [     570.75      602.19]
 [      512.6      596.44]
 [     666.55      607.68]
 [     570.78      623.54]
 [     487.09      615.84]
 [     742.36      642.69]
 [     566.81      636.12]
 [     569.41      647.08]
 [     511.98      679.55]
 [     674.26      691.84]
 [     569.27      632.09]]"
16,0.32,,0.9999038,"[[     577.47      276.89]
 [     681.22      297.33]
 [     563.44      209.45]
 [     716.31      226.52]
 [     548.18      152.66]
 [     739.46      163.53]
 [     508.94      85.181]
 [     800.62      117.59]
 [     466.26      173.81]
 [     839.85      199.25]
 [     458.43       265.3]
 [      848.6      294.55]
 [     474.82      362.47]
 [     800.79      405.56]
 [     563.06      419.75]
 [      629.4      408.97]
 [     506.45      490.19]
 [      678.8      510.19]
 [     469.74      473.88]
 [     734.86      498.32]
 [     487.19      463.95]
 [      707.1      484.36]
 [     481.74      500.88]
 [     711.85       524.9]
 [     595.49      489.19]
 [     581.64      520.22]
 [     544.94      524.76]
 [     616.84      531.76]
 [        564      493.58]
 [     626.42      499.82]
 [     482.09      538.44]
 [     706.11      563.49]
 [     573.92      561.19]
 [     532.95      557.81]
 [     621.08      563.61]
 [     570.42      600.61]
 [     514.24      595.16]
 [     664.86      606.34]
 [     571.21      622.78]
 [      492.3      617.52]
 [     742.51      640.21]
 [     568.15      635.53]
 [     570.63      646.78]
 [     515.53      674.15]
 [     674.03      688.76]
 [      570.4      631.89]]"
18,0.36,,0.99987113,"[[      581.2       278.4]
 [     681.94      280.39]
 [     566.32      209.97]
 [     712.38      217.66]
 [     549.24      152.09]
 [     735.75       161.4]
 [     509.52      85.831]
 [     797.58      126.98]
 [     467.97      174.41]
 [     836.46      197.46]
 [     463.35      264.95]
 [      847.4      280.57]
 [      477.3       361.1]
 [     804.49      392.43]
 [     570.39      420.56]
 [     629.52      406.36]
 [     508.39      492.11]
 [     677.93      509.31]
 [     472.87      474.63]
 [     737.68       497.3]
 [     491.86      465.69]
 [     707.79      482.55]
 [     484.04      504.16]
 [     713.34      526.25]
 [     596.64      489.43]
 [     584.32      520.11]
 [     546.55      523.64]
 [     619.94      531.86]
 [     563.71      493.16]
 [     628.69      499.15]
 [     487.75      536.91]
 [     705.36       564.4]
 [     575.75      559.51]
 [     534.18      557.24]
 [     623.18      565.23]
 [     572.05      600.93]
 [     513.81      592.73]
 [     667.92      607.29]
 [     571.45      622.56]
 [     487.89      613.46]
 [      747.6      641.11]
 [     567.89      634.85]
 [     569.92      646.37]
 [     511.99      675.58]
 [     674.53      691.52]
 [     569.71      631.24]]"
