frame_count,time_sec,id,conf,landmarks
0,0.0,,0.7975678443908691,"[[     1083.1      231.98]
 [     1217.6       255.5]
 [       1061      251.68]
 [     1235.1      286.19]
 [     1037.2      296.29]
 [     1246.8      320.18]
 [       1016      340.48]
 [     1265.6       355.4]
 [      999.2      282.21]
 [     1276.9      311.02]
 [     999.38      239.14]
 [     1274.8      269.32]
 [     1059.5       238.6]
 [     1224.2      242.36]
 [     1132.9      273.29]
 [     1179.8      278.49]
 [     1115.9      312.04]
 [     1193.8      315.04]
 [     1090.3      312.46]
 [     1217.7      315.97]
 [     1103.8      302.95]
 [     1205.8      305.62]
 [     1102.1      320.81]
 [     1205.9      322.42]
 [     1170.7      345.85]
 [     1174.5       373.6]
 [     1154.1      376.39]
 [       1192      378.19]
 [     1152.1       347.5]
 [     1187.6      348.44]
 [     1098.4      341.31]
 [     1207.6      346.46]
 [     1174.8      394.53]
 [     1149.6      393.71]
 [     1194.9      397.99]
 [     1172.5       416.8]
 [     1128.2      397.18]
 [       1208      401.11]
 [     1170.5      428.67]
 [     1111.6      409.48]
 [     1211.7       410.4]
 [     1169.1      441.17]
 [     1168.9      449.69]
 [     1140.7      429.32]
 [     1191.9      427.81]
 [     1170.2      435.18]]"
2,0.04,,0.7840557098388672,"[[     1086.3      232.42]
 [     1217.9      255.61]
 [     1061.8      251.03]
 [       1235       285.5]
 [       1038      295.22]
 [     1246.8      319.54]
 [     1016.2      340.77]
 [     1265.1      354.74]
 [     997.58      281.32]
 [     1277.6      309.42]
 [     998.72       239.7]
 [       1276      268.82]
 [       1063      238.23]
 [     1224.3      242.91]
 [     1134.9      273.45]
 [     1179.1      278.68]
 [     1115.7      312.57]
 [     1193.1      315.82]
 [     1090.5      313.36]
 [     1217.5      316.75]
 [     1103.9      303.56]
 [     1204.8      306.41]
 [     1102.1      321.02]
 [     1205.1      323.23]
 [     1170.9      345.36]
 [     1174.9      372.95]
 [     1154.2      375.93]
 [     1192.1      377.79]
 [     1152.3      347.07]
 [     1188.2      347.93]
 [       1098      342.17]
 [     1206.7      348.14]
 [     1174.7      394.18]
 [     1149.4      393.38]
 [     1194.7      397.68]
 [     1172.4      417.09]
 [     1129.5       398.8]
 [     1207.1      401.18]
 [     1170.5       427.8]
 [     1110.7      407.94]
 [     1213.3      408.54]
 [     1169.2      440.44]
 [     1169.1      447.76]
 [     1139.9      429.15]
 [     1192.6      427.09]
 [     1170.1      434.39]]"
4,0.08,,0.7690633535385132,"[[       1085      232.82]
 [     1218.1      255.37]
 [     1062.1       251.5]
 [     1234.5      284.86]
 [     1036.8      295.41]
 [     1246.1      318.84]
 [     1015.1      341.22]
 [     1264.8      353.94]
 [      996.9      280.57]
 [     1277.6      310.67]
 [     998.52      237.91]
 [     1276.7      269.98]
 [     1061.6      240.98]
 [       1225      242.33]
 [       1134      273.64]
 [     1178.5      279.28]
 [     1117.7      313.16]
 [     1192.8      316.11]
 [     1090.4      314.33]
 [     1216.8      316.91]
 [     1104.4      304.22]
 [     1204.5      306.96]
 [     1102.7      322.35]
 [     1204.6       323.4]
 [     1170.3      346.67]
 [     1173.8      374.48]
 [     1152.7      377.61]
 [     1191.6      379.56]
 [     1151.3      348.31]
 [     1187.8      349.53]
 [     1099.1      344.27]
 [     1207.2      347.75]
 [     1173.3      395.74]
 [     1148.4      394.51]
 [     1193.4       399.2]
 [     1170.9      418.74]
 [     1128.5      399.56]
 [     1206.4      402.68]
 [     1168.8      429.59]
 [     1109.6      409.71]
 [     1212.6      410.88]
 [     1167.6      442.81]
 [     1167.6      450.85]
 [     1139.3      430.73]
 [     1191.2      428.97]
 [     1168.3      435.95]]"
6,0.12,,0.7375964522361755,"[[     1087.6      234.14]
 [     1212.9      253.98]
 [     1059.7      253.47]
 [     1233.6      285.15]
 [     1038.2      291.62]
 [       1244      322.28]
 [     1014.3      342.74]
 [     1261.9      359.06]
 [      999.9      286.85]
 [     1279.9      314.22]
 [     998.46      241.52]
 [     1277.8       271.9]
 [     1062.1      249.59]
 [     1223.5      240.65]
 [     1134.2      274.49]
 [     1175.8       279.6]
 [     1117.5      316.22]
 [     1191.9      317.78]
 [     1088.6      317.53]
 [     1213.7      317.22]
 [       1103      308.34]
 [     1202.5      309.56]
 [     1101.5      326.22]
 [     1202.9       324.1]
 [     1163.8      349.89]
 [     1165.2      382.22]
 [     1146.9      385.38]
 [     1184.7      386.87]
 [     1144.8      352.16]
 [     1182.4      353.32]
 [     1095.6      346.03]
 [     1204.3      347.79]
 [     1165.5      402.27]
 [     1143.6      400.79]
 [       1185      404.57]
 [     1163.9      421.43]
 [     1122.6      402.93]
 [     1198.9      404.35]
 [     1162.3      432.07]
 [     1106.9      416.61]
 [     1206.8      417.69]
 [     1160.8      450.17]
 [     1161.2      458.41]
 [     1132.6      434.43]
 [     1184.7      432.99]
 [     1161.3       446.2]]"
8,0.16,,0.9175201654434204,"[[     1077.5      240.65]
 [     1207.1      254.58]
 [     1050.8      270.62]
 [     1230.6      285.64]
 [     1035.3      303.77]
 [     1241.2      320.42]
 [     1013.9      346.83]
 [     1262.8      359.75]
 [     999.32      289.83]
 [     1278.9      313.57]
 [       1000      243.81]
 [     1280.4      267.01]
 [     1065.1      231.56]
 [     1218.6      246.23]
 [     1126.9      282.35]
 [     1168.5      282.95]
 [     1108.6      322.93]
 [     1184.9      324.67]
 [     1082.1      325.66]
 [     1208.9      325.05]
 [     1094.3      315.77]
 [       1198      315.19]
 [     1094.6      332.34]
 [     1197.3      331.52]
 [       1155       361.6]
 [     1155.2      397.29]
 [     1136.8      400.33]
 [     1174.4      401.02]
 [     1134.9      363.99]
 [       1174      364.35]
 [     1089.4      354.56]
 [     1200.6      354.11]
 [     1155.8      415.62]
 [     1135.8      416.85]
 [     1173.6      418.33]
 [     1154.5      433.16]
 [     1115.7      416.86]
 [     1186.6      415.48]
 [     1153.7       444.2]
 [     1097.6      426.39]
 [       1200      423.66]
 [       1153      455.69]
 [     1153.3      460.31]
 [     1122.7      451.89]
 [     1176.9      448.57]
 [       1153      452.81]]"
10,0.2,,0.7257712483406067,"[[     1076.5      245.16]
 [       1198      252.83]
 [     1046.8      274.93]
 [     1225.7      280.86]
 [     1029.9      308.28]
 [     1237.5      319.71]
 [     1009.9      353.72]
 [     1261.2      362.37]
 [     996.67      295.85]
 [     1277.6      317.73]
 [     997.33      248.48]
 [     1285.8      273.82]
 [     1060.4      235.28]
 [     1225.7      277.29]
 [     1120.5      289.63]
 [     1162.8      292.05]
 [     1099.3      331.88]
 [     1179.8      335.99]
 [     1075.4      333.52]
 [     1204.2      336.32]
 [     1087.2      325.08]
 [     1192.5      327.57]
 [     1086.6      341.14]
 [     1192.1         342]
 [     1145.6      375.06]
 [     1141.6       413.4]
 [     1122.1      415.62]
 [     1162.1      417.29]
 [     1124.8      377.24]
 [     1165.2      379.42]
 [     1080.8      362.16]
 [     1193.6      367.07]
 [       1140      434.27]
 [     1120.9      434.33]
 [       1160      436.26]
 [     1138.8      451.53]
 [     1100.1      431.34]
 [     1178.6      432.61]
 [       1138      462.41]
 [     1086.7      442.77]
 [     1190.8      446.48]
 [     1137.6      470.54]
 [     1138.2      475.06]
 [     1111.2      465.18]
 [     1164.1      464.09]
 [     1138.1      468.82]]"
12,0.24,,0.88288813829422,"[[     1070.2      247.82]
 [     1191.1      258.94]
 [     1042.8      277.52]
 [     1221.5      289.75]
 [     1026.1      313.59]
 [     1233.8      326.06]
 [     1007.1      354.35]
 [     1256.3      367.97]
 [     995.22      299.54]
 [     1271.9      323.27]
 [     993.73       252.6]
 [     1279.3       274.2]
 [     1058.2      236.71]
 [     1211.9      257.83]
 [     1113.6         296]
 [       1156      300.22]
 [     1094.1      339.15]
 [     1172.4      343.68]
 [     1071.5      340.49]
 [     1198.5      343.71]
 [     1082.8      330.75]
 [     1184.9       334.5]
 [     1082.1      348.29]
 [     1185.7      350.33]
 [     1138.3      385.32]
 [     1133.5      424.46]
 [     1113.5      426.94]
 [     1154.1      429.13]
 [     1116.9      388.39]
 [     1158.2      389.81]
 [       1077      369.62]
 [     1186.7      376.86]
 [     1131.6      445.17]
 [     1112.6      444.59]
 [     1151.4      446.53]
 [     1130.9      462.27]
 [     1093.5      443.77]
 [       1170      443.38]
 [     1130.8      470.25]
 [     1082.2      454.51]
 [     1182.1      456.44]
 [     1130.9       479.9]
 [     1131.3      485.69]
 [     1108.7      473.87]
 [     1155.7      471.62]
 [     1130.5      477.15]]"
14,0.28,,0.8761879801750183,"[[     1067.5      251.76]
 [     1189.1       264.8]
 [     1040.5      275.18]
 [     1215.8      296.59]
 [     1021.5      311.92]
 [     1228.9      331.63]
 [      999.2      358.37]
 [     1250.8      370.67]
 [     990.04      298.63]
 [     1269.2      323.19]
 [     991.73      251.65]
 [       1271      276.04]
 [     1047.7      242.51]
 [     1208.4      257.08]
 [     1108.2      303.52]
 [     1149.5      303.38]
 [       1088      342.36]
 [     1164.5      348.35]
 [     1065.3      340.82]
 [     1192.6       347.7]
 [     1077.6      332.75]
 [     1177.5      337.82]
 [     1075.6      350.42]
 [     1178.9       355.8]
 [     1130.2      391.02]
 [     1127.3      430.54]
 [     1105.8      433.69]
 [     1147.8      434.91]
 [     1109.8      394.54]
 [     1150.8      395.74]
 [     1071.1      373.06]
 [     1178.5       382.3]
 [     1126.2      453.51]
 [       1104      451.99]
 [     1147.3      452.79]
 [     1125.7      470.54]
 [     1087.9      450.49]
 [     1162.9      450.43]
 [     1125.7      477.68]
 [     1077.9      466.31]
 [     1171.6      464.78]
 [     1125.3      485.89]
 [     1125.9       490.8]
 [     1104.4      481.45]
 [     1147.2      479.99]
 [     1125.4      483.87]]"
16,0.32,,0.9064743518829346,"[[     1065.7      251.85]
 [     1186.4      267.55]
 [     1040.3      275.69]
 [     1216.1      299.53]
 [     1020.7      313.94]
 [     1229.3      336.01]
 [     999.42      356.59]
 [     1249.7      374.54]
 [     989.82      297.38]
 [     1268.4       326.2]
 [     989.79      252.59]
 [     1271.1      277.16]
 [     1047.6      240.79]
 [     1204.7      258.06]
 [     1108.7      304.26]
 [     1148.4      304.29]
 [     1085.6      344.65]
 [     1161.7      349.81]
 [     1061.8      341.02]
 [       1190      349.36]
 [       1076      333.67]
 [     1174.5       339.4]
 [     1072.2      351.93]
 [     1176.1      357.78]
 [     1128.2       391.5]
 [     1123.6      432.34]
 [     1102.5      434.59]
 [     1144.8      437.06]
 [     1106.6      395.06]
 [     1149.3      396.68]
 [     1067.6      374.18]
 [     1176.7      384.65]
 [     1122.1      454.24]
 [     1100.5      452.57]
 [     1142.7      454.96]
 [       1121      472.14]
 [     1083.3      449.87]
 [     1160.3       451.8]
 [       1121      478.96]
 [     1071.3      465.32]
 [     1167.4      467.34]
 [     1121.1      486.79]
 [     1122.2      491.32]
 [     1100.1      482.45]
 [     1141.2      481.16]
 [     1121.2      485.03]]"
18,0.36,,0.9163172841072083,"[[     1064.6      251.21]
 [     1187.6      268.73]
 [     1035.9      277.84]
 [     1214.7      301.89]
 [     1018.5      315.56]
 [     1226.1      338.42]
 [     994.47      356.95]
 [     1247.8      376.24]
 [     988.56      299.95]
 [     1266.5      328.29]
 [     989.21      253.35]
 [     1268.5      280.45]
 [     1045.2      240.46]
 [       1202      259.82]
 [     1105.8      305.69]
 [     1148.2      306.07]
 [     1085.2      344.68]
 [     1160.8      351.54]
 [       1060      342.45]
 [     1188.6      350.95]
 [     1073.7      333.88]
 [       1173      340.99]
 [     1071.5       352.5]
 [     1175.3      359.71]
 [       1125      392.71]
 [     1120.3      432.86]
 [     1099.7      434.96]
 [     1141.5      437.49]
 [     1104.1       396.3]
 [     1145.4      397.43]
 [     1065.4      375.15]
 [     1176.6      384.03]
 [     1118.7      454.69]
 [     1097.2      453.59]
 [     1140.1      455.78]
 [       1118      473.16]
 [     1079.7      450.63]
 [       1159       453.3]
 [       1118      480.76]
 [     1068.9      467.44]
 [     1167.6      469.52]
 [     1117.5       487.8]
 [       1118      491.79]
 [     1097.1      483.44]
 [     1139.5       482.6]
 [     1117.8      485.46]]"
