frame_count,time_sec,id,conf,landmarks
0,0.0,,0.9816325902938843,"[[     917.21      123.58]
 [     987.74      127.78]
 [     904.69      139.36]
 [     994.76      146.29]
 [     897.27         158]
 [     998.75      167.43]
 [     884.96      178.72]
 [     1008.6      191.61]
 [     884.41       152.1]
 [     1023.1      170.94]
 [     887.46      129.54]
 [     1025.2      147.61]
 [     912.77      121.54]
 [      995.1      139.26]
 [     939.73      129.16]
 [     959.07      132.29]
 [      928.6      148.53]
 [        966      152.76]
 [     915.97      147.76]
 [     976.51      155.09]
 [     922.99      142.98]
 [     972.01       148.6]
 [     921.84      153.47]
 [     970.89       157.9]
 [        945      158.23]
 [     940.38      168.53]
 [      930.5      169.33]
 [     949.55      172.38]
 [     935.19       158.3]
 [     953.43      161.15]
 [     918.48      162.35]
 [     970.48      169.45]
 [     939.29      177.27]
 [     928.95      176.33]
 [     949.06      179.39]
 [     937.76      188.16]
 [     920.46      175.63]
 [     959.82      184.46]
 [     937.75      194.65]
 [     914.29       189.8]
 [     968.66      195.54]
 [     935.47      227.61]
 [     935.76      230.35]
 [     924.84      196.32]
 [     952.68      197.56]
 [     933.87      234.86]]"
2,0.04,,0.9866107106208801,"[[     916.16      123.64]
 [     987.77      127.66]
 [     903.83       140.4]
 [     995.94      147.22]
 [     896.61      158.07]
 [     1000.2      167.73]
 [     884.04       178.5]
 [     1009.5      191.32]
 [     883.54       152.3]
 [       1023      170.61]
 [     886.58      130.07]
 [     1025.9      147.79]
 [     911.34      121.71]
 [      996.4      143.43]
 [     939.27      129.41]
 [     957.76      131.06]
 [     928.66      148.52]
 [     965.32      152.23]
 [     916.34      147.48]
 [     976.39      154.89]
 [     923.21      142.87]
 [     971.53      148.59]
 [     921.63      153.27]
 [     970.64       157.7]
 [     945.08      157.74]
 [     940.12       168.1]
 [     930.47      168.74]
 [     949.26      172.04]
 [     935.26      157.85]
 [     953.56      160.69]
 [     917.92      162.39]
 [     970.47      168.97]
 [     938.92       176.7]
 [     928.88      175.66]
 [     948.65      178.65]
 [     937.47      187.25]
 [     920.55      175.63]
 [     959.57      184.27]
 [     937.46      194.08]
 [     914.42      189.46]
 [     968.69       195.7]
 [     935.22      226.82]
 [     935.49      229.52]
 [     924.97      195.82]
 [     952.21       197.1]
 [     933.84      232.96]]"
4,0.08,,0.9914134740829468,"[[     915.57       123.3]
 [     987.81      128.94]
 [     903.98      139.63]
 [     995.58       148.1]
 [     896.69      157.58]
 [     999.41      168.39]
 [     884.07      176.46]
 [     1008.1      192.17]
 [     883.46      150.71]
 [     1022.4      171.27]
 [     887.29      129.23]
 [     1026.3      147.42]
 [     911.88      120.92]
 [     996.09      141.58]
 [     939.41      130.12]
 [     957.99      131.24]
 [     928.79      148.41]
 [     964.88      151.81]
 [     916.22       147.2]
 [     976.35       154.7]
 [     923.16      143.18]
 [     971.32      147.89]
 [     921.91      153.28]
 [        970      157.26]
 [     945.16       157.3]
 [     940.53      167.29]
 [     930.82      168.05]
 [      949.8      171.22]
 [     935.32      157.43]
 [     953.57      160.22]
 [     918.01      162.05]
 [      970.1       168.6]
 [     939.38      175.74]
 [     929.35      175.03]
 [     949.27      178.03]
 [     937.97      186.82]
 [     920.75      173.96]
 [     959.44      182.28]
 [     937.91      193.51]
 [     914.48      189.88]
 [     968.52      195.76]
 [     935.93       226.9]
 [     936.14      230.11]
 [     925.21      195.66]
 [     952.63      196.66]
 [     934.46      233.12]]"
6,0.12,,0.9938628673553467,"[[     914.14      125.27]
 [      986.5      126.53]
 [     903.06      141.31]
 [     995.61      145.12]
 [     896.12      158.35]
 [     999.51      166.89]
 [     883.94      176.55]
 [     1009.1      192.41]
 [     883.25      152.15]
 [     1022.3      170.04]
 [     886.36      129.95]
 [     1027.1       148.5]
 [     909.88      121.58]
 [     996.77      148.95]
 [     941.07      127.53]
 [     959.83      130.81]
 [     929.66      147.43]
 [     965.58      152.01]
 [     916.02       147.2]
 [     977.16      154.34]
 [      923.6      141.81]
 [     972.37      147.85]
 [     922.03      152.87]
 [     971.07      157.23]
 [     945.34      156.39]
 [     940.66      167.11]
 [     931.21      167.59]
 [     950.15      170.63]
 [     935.33      156.56]
 [     953.99      159.53]
 [     918.06      161.53]
 [     970.76      167.92]
 [      939.6      175.64]
 [     930.08      174.97]
 [     949.61      177.68]
 [     938.21       186.1]
 [     920.82      173.69]
 [     960.43      182.65]
 [     938.05      192.33]
 [     916.61      190.92]
 [     967.01      195.03]
 [     935.18      223.54]
 [     935.36       227.5]
 [     926.23      194.22]
 [     951.35      196.55]
 [     934.67      224.64]]"
8,0.16,,0.9919905066490173,"[[      917.1      122.18]
 [     985.86       125.2]
 [     905.14      138.31]
 [     995.73      144.64]
 [     896.78      156.47]
 [     999.45      166.17]
 [     883.91      175.72]
 [     1009.2      191.05]
 [     882.71       149.7]
 [     1021.5      170.34]
 [     886.77      128.41]
 [     1026.4      147.98]
 [     912.02      120.28]
 [     996.45      150.45]
 [     940.34      128.33]
 [     958.35      130.39]
 [     928.88      147.57]
 [     965.28      151.36]
 [     915.81      147.08]
 [     976.66      154.03]
 [     922.81      141.92]
 [     971.75      148.07]
 [     921.73      152.68]
 [     970.63      156.33]
 [     945.86      156.58]
 [     941.39      166.76]
 [     932.14      167.35]
 [     950.58      170.19]
 [      936.5      156.63]
 [     954.18       159.2]
 [     918.22      161.58]
 [     970.65      167.88]
 [     940.06      174.98]
 [     930.43      174.54]
 [      949.9      177.48]
 [     938.82      185.61]
 [     921.27      173.93]
 [     960.29       181.7]
 [     938.54      192.24]
 [      916.1      189.02]
 [     967.63      193.41]
 [     936.74      217.83]
 [     936.85      221.59]
 [     926.22      193.95]
 [     952.89      195.71]
 [      936.8       214.7]]"
10,0.2,,0.9792312383651733,"[[     916.01       121.9]
 [     986.24      125.58]
 [     904.84      137.61]
 [     995.69      144.02]
 [     897.06      155.55]
 [     999.47      165.72]
 [     883.68      173.94]
 [     1009.9       189.7]
 [     883.23      149.01]
 [     1022.7      169.05]
 [     886.45       126.9]
 [     1025.5      146.65]
 [     912.85      119.86]
 [     996.33       148.4]
 [     940.63      128.56]
 [     958.19      130.17]
 [     928.66      147.44]
 [      964.8      150.99]
 [     916.35      146.77]
 [     976.68      154.16]
 [     923.29      141.97]
 [      971.8      147.74]
 [     921.97      152.55]
 [     970.42      156.06]
 [     945.87      155.94]
 [     941.42      166.78]
 [     932.29      167.31]
 [     950.27       170.1]
 [     936.22      156.02]
 [     954.34      158.58]
 [     918.97      161.27]
 [     970.52      167.78]
 [     940.21      175.04]
 [     930.67      174.31]
 [     949.82      177.19]
 [     939.01      185.63]
 [     921.41      173.91]
 [     959.43       181.3]
 [     938.57      191.91]
 [     916.41      187.55]
 [     966.37      191.68]
 [     937.28      209.94]
 [     937.12      214.42]
 [     926.44      193.03]
 [     952.65      195.05]
 [     938.05      204.07]]"
12,0.24,,0.9587215185165405,"[[      916.2      121.31]
 [     986.48      124.88]
 [     904.63      135.99]
 [     995.04      143.24]
 [     896.87      154.08]
 [     999.43      164.73]
 [     884.03      172.16]
 [     1009.9      189.41]
 [     883.53      146.48]
 [     1022.6      167.45]
 [     886.31      124.53]
 [     1024.8       145.7]
 [     914.18      118.14]
 [     996.07       146.6]
 [     940.79      128.08]
 [        959      129.86]
 [     929.69       147.1]
 [     965.24      150.64]
 [     916.16      146.26]
 [     976.52      153.51]
 [      923.7      141.32]
 [     971.87      146.65]
 [      922.1       152.2]
 [     970.67      155.77]
 [     945.82      155.38]
 [     940.96      166.67]
 [     931.92      167.02]
 [      949.7      169.64]
 [     936.18      155.38]
 [     954.31       158.1]
 [     918.88      160.83]
 [     970.75         167]
 [     939.82      174.57]
 [     930.49       173.8]
 [     949.39      176.58]
 [      938.7      185.01]
 [     921.46      173.05]
 [      958.7      180.67]
 [     938.07      191.23]
 [     917.74      186.68]
 [     964.81      190.39]
 [     937.17      204.77]
 [      937.1      209.34]
 [     927.04      191.88]
 [     951.16      193.75]
 [     937.87      199.27]]"
14,0.28,,0.9531012177467346,"[[     916.15      120.41]
 [     987.51      124.88]
 [     905.24      136.64]
 [     995.64      143.84]
 [     896.97      154.65]
 [     998.99      164.96]
 [     883.16      173.09]
 [     1007.6      188.09]
 [     883.65      147.43]
 [     1021.7      168.43]
 [     886.43      125.88]
 [     1026.7      145.58]
 [     913.32      117.99]
 [      996.6      141.05]
 [     940.66      128.21]
 [     959.33      129.84]
 [     928.58      146.39]
 [      964.9      150.01]
 [     915.51      145.78]
 [     976.44      152.74]
 [     922.89      140.66]
 [     971.54      146.71]
 [     921.57       151.6]
 [     970.44       154.7]
 [     946.15      155.03]
 [     941.49      165.45]
 [     932.66      165.85]
 [     950.13      168.92]
 [     936.44      154.92]
 [     954.32       157.7]
 [     918.13       160.7]
 [     970.15      166.49]
 [     940.31      173.66]
 [     930.85      172.71]
 [     949.79       175.9]
 [      939.1      184.17]
 [     921.62      172.09]
 [     959.08      179.16]
 [      938.6      189.89]
 [     918.07      185.17]
 [      964.5       189.2]
 [      938.1      200.55]
 [     938.05      204.99]
 [     927.55      190.82]
 [     951.16      192.41]
 [     938.53       195.6]]"
16,0.32,,0.9583917856216431,"[[     915.65      120.66]
 [      986.3      123.95]
 [     904.95      137.47]
 [     994.19      142.91]
 [      896.9      155.12]
 [     998.71      164.16]
 [     883.48      172.95]
 [     1008.2      188.25]
 [     883.06      147.59]
 [       1022      167.72]
 [     886.54      126.29]
 [     1025.1      145.18]
 [     912.62      118.68]
 [     995.76      141.98]
 [     940.19      127.39]
 [     958.04      129.58]
 [     928.76      146.26]
 [     964.32      149.76]
 [     915.38      145.41]
 [     975.96      153.02]
 [     922.98      140.49]
 [     971.28      146.29]
 [     921.47      151.33]
 [     969.85      155.33]
 [      945.6      154.82]
 [     940.98      165.03]
 [     932.04      165.43]
 [     949.76      168.77]
 [     935.64      154.53]
 [     953.85      157.31]
 [      918.5      160.69]
 [     969.79       166.3]
 [     939.77      173.52]
 [     930.28       172.5]
 [     949.51      175.46]
 [     938.49      183.94]
 [     921.56      171.94]
 [     958.43      178.96]
 [     937.97      189.84]
 [     918.07      185.21]
 [     963.46       189.1]
 [     937.69      198.71]
 [     937.92      202.47]
 [     927.53      190.59]
 [     949.86      192.31]
 [     937.82      194.74]]"
18,0.36,,0.9543792605400085,"[[     916.68      120.67]
 [     986.48      124.35]
 [     905.49      136.01]
 [     994.67      143.79]
 [     897.03      154.32]
 [     999.13      164.97]
 [     883.08      172.35]
 [     1007.9      188.98]
 [     883.51      147.39]
 [     1021.9      167.74]
 [      886.2      125.41]
 [     1026.2      145.78]
 [     913.93      117.88]
 [     994.87      141.85]
 [     940.91      127.32]
 [     958.73      129.62]
 [     928.81       146.1]
 [      964.3       149.9]
 [        916      145.76]
 [     975.92      152.58]
 [     923.02      140.47]
 [     971.17      146.08]
 [      921.8      151.41]
 [     969.97      154.67]
 [      945.4      154.67]
 [     941.09       164.9]
 [     932.09      165.29]
 [     949.74      168.33]
 [      935.5      154.47]
 [     953.98      157.09]
 [     918.29      160.62]
 [     969.62      166.45]
 [     939.79      173.35]
 [     930.18       172.5]
 [     949.42       175.3]
 [     938.55      183.88]
 [     921.38      172.81]
 [     959.02       179.5]
 [     937.99      190.15]
 [     916.18         184]
 [     966.15      188.79]
 [     937.86      196.64]
 [     938.03      199.99]
 [     926.61      191.31]
 [     951.81      193.47]
 [     938.11      193.55]]"
