frame_count,time_sec,id,conf,landmarks
0,0.0,,0.0,0
2,0.04,,0.0,0
4,0.08,,0.0,0
6,0.12,,0.0,0
8,0.16,,0.0,0
10,0.2,,0.0,0
12,0.24,,0.0,0
14,0.28,,2.2408818267649622e-07,"[[     1125.4      208.33]
 [     1293.3      224.41]
 [     1101.9      284.08]
 [     1300.4       240.6]
 [     1098.3      351.79]
 [     1304.3      271.09]
 [     1065.2      431.18]
 [     1344.9      305.58]
 [     996.08      352.88]
 [     1351.9      247.53]
 [     981.85      262.37]
 [     1337.9      214.16]
 [     1055.7       205.6]
 [     1310.6      190.37]
 [     1264.2      189.76]
 [     1246.1      191.21]
 [     1243.2      261.36]
 [       1290      254.77]
 [     1203.8      269.32]
 [     1328.3      248.37]
 [     1220.9      248.89]
 [     1306.8      236.04]
 [     1226.4      277.35]
 [       1312      265.65]
 [     1363.7      319.16]
 [     1374.1      374.99]
 [     1349.1      379.62]
 [     1395.4      377.91]
 [     1337.4      324.38]
 [     1390.9      321.14]
 [     1220.1      305.99]
 [     1318.6      302.97]
 [     1375.5      402.22]
 [     1345.3      402.94]
 [     1402.2      399.88]
 [     1379.1      423.31]
 [     1311.9      407.73]
 [     1426.5      394.38]
 [     1379.8       440.6]
 [     1283.8      433.96]
 [     1444.2      391.29]
 [     1376.7      455.45]
 [     1378.8      465.65]
 [     1338.4      449.91]
 [     1421.6      435.04]
 [     1375.9      438.79]]"
16,0.32,,1.115239797400136e-06,"[[     1120.7      197.51]
 [     1288.3      224.37]
 [     1087.3      285.02]
 [     1298.8       238.5]
 [     1087.5      350.64]
 [     1301.1      268.11]
 [     1055.4      426.89]
 [     1335.9      291.54]
 [     986.31      349.46]
 [     1338.8      250.74]
 [     975.13      254.54]
 [     1331.4      214.75]
 [     1060.4      194.09]
 [     1306.8      190.23]
 [     1253.2       193.7]
 [       1252      191.77]
 [       1240      257.91]
 [     1291.9      254.79]
 [     1196.6      269.24]
 [     1331.8      249.37]
 [     1215.1      243.78]
 [     1310.6      236.39]
 [     1221.5      277.34]
 [     1315.8      264.99]
 [       1354      348.31]
 [     1366.9      399.41]
 [     1343.9      401.71]
 [     1385.6      403.04]
 [     1330.9      353.16]
 [     1374.5      351.47]
 [     1213.6      304.07]
 [     1319.4      302.12]
 [     1367.5      424.87]
 [     1343.6      423.62]
 [       1392      420.66]
 [     1368.8      440.34]
 [     1302.7      420.54]
 [     1415.5      415.81]
 [       1369      456.35]
 [     1268.1      449.73]
 [     1424.8      416.75]
 [     1365.7      468.84]
 [     1366.6      478.11]
 [       1327      466.01]
 [     1408.8      448.81]
 [     1364.5      458.08]]"
18,0.36,,2.871986737318366e-07,"[[     1131.4      223.45]
 [     1262.3      178.59]
 [     1111.5       270.1]
 [     1280.2      214.17]
 [     1098.1      298.82]
 [       1289      258.62]
 [     1041.8      353.45]
 [     1327.8      297.28]
 [     1004.1      303.32]
 [     1319.8      234.78]
 [        989      257.41]
 [       1307      181.79]
 [       1053      230.07]
 [     1274.2       150.3]
 [     1270.1       187.7]
 [     1260.6      189.92]
 [     1252.6       250.8]
 [     1295.5      249.69]
 [     1210.3      257.87]
 [     1332.6      244.61]
 [     1229.7      237.35]
 [     1313.1      233.26]
 [     1232.3      269.31]
 [     1317.5      261.32]
 [     1357.7      295.61]
 [     1379.5      342.87]
 [     1353.7      349.26]
 [     1403.3      346.13]
 [     1331.1      302.66]
 [     1385.8      299.25]
 [     1228.3      295.82]
 [       1321      294.22]
 [     1379.9      374.58]
 [     1355.6       375.3]
 [     1407.1      370.72]
 [     1383.5      396.62]
 [     1309.9      372.65]
 [     1428.4      354.47]
 [     1383.4      420.23]
 [     1272.4      413.57]
 [     1439.8      366.98]
 [       1381      442.34]
 [     1383.5      454.39]
 [     1333.4       432.5]
 [     1423.5      413.85]
 [     1379.3      429.11]]"
